Info: New devbox available: 0.17.5 -> v0.18.0. Please run `devbox version update`.
Info: Running script "bash" on /home/scott/code/steelCompendium/workspace

[notice] A new release of pip is available: 24.3.1 -> 26.2.1
[notice] To update, run: pip install --upgrade pip
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-indexes.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-bestiary.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-encounter.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-dice.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-pageact.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-pins.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-chrome.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-scale.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /stylesheets/steel-export.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /assets/javascripts/bundle.79ae519e.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /Media/favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/tablesort.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/sc-chrome.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/settings-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/settings-panel.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/ability-cards-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/ability-cards.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/steel-ability-cards.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/sc-dice-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/sc-dice.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/statblock-preview.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/sc-scale-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/sc-scale.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/steel-traits.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/sc-facet-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/steel-feature-browser-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/steel-feature-browser.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/steel-bestiary-browser.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:53] "GET /javascripts/sc-encounter-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/sc-encounter.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/browse-enhancements.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/reading-progress.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/keyboard-nav.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/read-resume-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/read-resume.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/sc-pageact.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/scc-headerlinks.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/scc-card-copy-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/sc-pins-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/scc-card-copy.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/vendor/html-to-image.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/sc-pins.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/sc-export.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/sc-pins-sections.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/nav-drawer-keep.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /javascripts/nav-drawer-keep-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:54] "GET /fonts/DrawSteelGlyphs-Regular.otf HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /Browse/monster/minotaur/minotaur-sunderer/ HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /assets/stylesheets/main.484c7ddc.min.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/tables.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/extra.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/mobile.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/palette.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /assets/stylesheets/palette.ab4e12ef.min.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/custom_font.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-cardhead.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/print.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-settings.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-redesign.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-class.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-ability-cards.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-kit.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-statblock.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-indexes.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-featureblock.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-traits.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-bestiary.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-copylink.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-pins.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-export.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-scale.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-dice.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-encounter.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-pageact.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /stylesheets/steel-chrome.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /Media/favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /assets/javascripts/bundle.79ae519e.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/tablesort.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-chrome.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/settings-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/settings-panel.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/ability-cards-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/ability-cards.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/steel-ability-cards.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-dice-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-dice.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/statblock-preview.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-scale-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-scale.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/steel-traits.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-facet-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/steel-feature-browser-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/steel-feature-browser.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/steel-bestiary-browser.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-encounter-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-encounter.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/browse-enhancements.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/reading-progress.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/keyboard-nav.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/read-resume-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/read-resume.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-pageact.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/scc-headerlinks.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/scc-card-copy-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/vendor/html-to-image.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/scc-card-copy.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-pins-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/nav-drawer-keep-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-pins.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-export.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/nav-drawer-keep.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /javascripts/sc-pins-sections.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:57] "GET /fonts/DrawSteelGlyphs-Regular.otf HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /Browse/monster/minotaur/minotaur-sunderer/ HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /assets/stylesheets/main.484c7ddc.min.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/extra.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /assets/stylesheets/palette.ab4e12ef.min.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/tables.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/palette.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/mobile.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/custom_font.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-settings.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-redesign.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-class.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/print.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-ability-cards.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-cardhead.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-statblock.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-traits.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-bestiary.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-kit.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-featureblock.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-indexes.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-pins.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-dice.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-export.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-encounter.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-scale.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-copylink.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /Media/favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-pageact.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /stylesheets/steel-chrome.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /assets/javascripts/bundle.79ae519e.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/tablesort.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-chrome.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/settings-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/settings-panel.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/ability-cards-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/ability-cards.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/steel-ability-cards.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-dice-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-dice.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/statblock-preview.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-scale-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-scale.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/steel-traits.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-facet-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/steel-feature-browser-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/steel-feature-browser.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/steel-bestiary-browser.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-encounter-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-encounter.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/browse-enhancements.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/reading-progress.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/keyboard-nav.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/read-resume-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/read-resume.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-pageact.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/scc-headerlinks.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/vendor/html-to-image.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-export.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/scc-card-copy-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-pins-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-pins-sections.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/scc-card-copy.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/sc-pins.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/nav-drawer-keep.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /javascripts/nav-drawer-keep-core.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /sitemap.xml HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /assets/javascripts/workers/search.2c215733.min.js HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /search/search_index.json HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:53:59] "GET /fonts/DrawSteelGlyphs-Regular.otf HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /Browse/monster/minotaur/minotaur-sunderer/ HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /assets/stylesheets/main.484c7ddc.min.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /assets/stylesheets/palette.ab4e12ef.min.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/palette.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/custom_font.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/extra.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/tables.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/print.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/mobile.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-redesign.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-settings.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-cardhead.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-class.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-ability-cards.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-traits.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-statblock.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-featureblock.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-kit.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-copylink.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-indexes.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-bestiary.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-encounter.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-dice.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-export.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-scale.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-pins.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-chrome.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /stylesheets/steel-pageact.css HTTP/1.1" 200 -
127.0.0.1 - - [05/Sep/2026 16:54:03] "GET /Media/favicon.ico HTTP/1.1" 200 -
